source,target,rel,cone
27800,15753,-1,1
27768,27733,-1,1
135386,24482,0,1
135391,36131,-1,1
27715,262446,-1,1
27715,262518,-1,1
27715,263590,-1,1
135391,16552,0,1
27717,16477,-1,1
27717,19192,-1,1
27717,27872,-1,1
27717,263223,-1,1
27717,264731,-1,1
27717,265633,-1,1
27717,269732,-1,1
27717,269749,-1,1
27717,269788,-1,1
27768,27669,-1,1
27717,272955,-1,1
27720,263251,-1,1
27720,267489,-1,1
27729,262179,-1,1
27729,269734,-1,1
27729,269815,-1,1
27729,269927,-1,1
27742,19447,-1,1
27742,28036,-1,1
27742,52298,-1,1
135386,138571,0,1
27759,27774,-1,1
27759,52382,-1,1
135386,132825,0,1
135386,58511,0,1
135391,14630,0,1
27951,270051,-1,1
27951,272072,-1,1
27951,273006,-1,1
28100,267874,-1,1
135097,140683,-1,1
135097,133180,-1,1
28103,52445,-1,1
28103,263727,-1,1
28103,264705,-1,1
28103,272021,-1,1
28110,13150,-1,1
28110,262171,-1,1
28111,267711,-1,1
28111,271888,-1,1
135081,134072,-1,1
28118,15084,-1,1
28118,262247,-1,1
28118,263212,-1,1
28118,267896,-1,1
28124,28313,-1,1
28124,53108,-1,1
28124,53133,-1,1
28125,268114,-1,1
135081,131448,-1,1
135069,150287,-1,1
135069,138943,-1,1
135069,138189,-1,1
135069,137495,-1,1
135069,136797,-1,1
135069,136761,-1,1
135069,135047,-1,1
135069,135021,-1,1
28100,264651,-1,1
28099,6939,0,1
28098,266724,-1,1
28085,3549,0,1
135158,43009,-1,1
135158,37989,0,1
135158,21433,-1,1
135139,24482,0,1
135137,58511,0,1
28008,57777,0,1
28008,59890,0,1
135137,8220,0,1
135137,1828,0,1
135133,149621,-1,1
135126,148968,0,1
28008,210937,0,1
135126,132847,0,1
135126,64073,0,1
135069,134429,-1,1
28009,263815,-1,1
28022,12222,-1,1
28022,13150,-1,1
135107,148968,0,1
28022,264607,-1,1
28022,265636,-1,1
135107,136557,0,1
28027,3549,0,1
135107,132847,0,1
28032,267871,-1,1
28035,10834,0,1
28048,265749,-1,1
28065,52375,0,1
28070,3549,0,1
28073,265793,-1,1
28009,266687,-1,1
135069,134359,-1,1
135069,133920,-1,1
28126,52535,-1,1
135069,131291,-1,1
28126,266106,-1,1
28126,266169,-1,1
28126,266271,-1,1
28126,266309,-1,1
28126,266410,-1,1
28126,267115,-1,1
28126,267181,-1,1
28126,267198,-1,1
28126,267321,-1,1
28126,267459,-1,1
28126,267486,-1,1
28126,267559,-1,1
28126,267566,-1,1
28126,265957,-1,1
135069,131239,-1,1
28126,267995,-1,1
28126,268163,-1,1
28126,268453,-1,1
28126,268865,-1,1
28126,269113,-1,1
28126,269146,-1,1
28126,269158,-1,1
28126,270317,-1,1
28126,270403,-1,1
28126,270453,-1,1
28126,270636,-1,1
28126,270642,-1,1
28126,271055,-1,1
28126,271371,-1,1
28126,267660,-1,1
135158,63741,-1,1
28126,265935,-1,1
28126,265384,-1,1
28126,52562,-1,1
28126,52687,-1,1
28126,52788,-1,1
135069,133401,-1,1
28126,53012,-1,1
135069,133370,-1,1
135069,133192,-1,1
28126,53225,-1,1
135069,132712,-1,1
28126,262312,-1,1
28126,262521,-1,1
135069,132450,-1,1
28126,262578,-1,1
28126,262590,-1,1
28126,265387,-1,1
135069,132161,-1,1
28126,263372,-1,1
28126,263592,-1,1
28126,263642,-1,1
135069,132014,-1,1
28126,264338,-1,1
28126,264345,-1,1
28126,264456,-1,1
28126,264476,-1,1
135069,131296,-1,1
28126,265163,-1,1
28126,265219,-1,1
28126,265313,-1,1
28126,265335,-1,1
28126,265360,-1,1
135069,132083,-1,1
135158,131380,-1,1
135158,140769,-1,1
135160,135895,0,1
27988,265708,-1,1
135307,150297,-1,1
27988,265835,-1,1
27988,267766,-1,1
27988,267801,-1,1
27988,267870,-1,1
27988,271784,-1,1
135307,149810,-1,1
27993,52359,0,1
27994,52359,0,1
27995,27836,-1,1
27997,266874,-1,1
27997,269813,-1,1
27997,270079,-1,1
27988,265702,-1,1
27997,272803,-1,1
135307,137259,-1,1
28000,25152,-1,1
28000,52224,-1,1
28000,61455,-1,1
28001,52224,-1,1
28005,52284,-1,1
28005,273045,-1,1
135307,134137,-1,1
28006,27757,-1,1
135303,132877,0,1
135302,137409,0,1
135302,136557,0,1
135302,63956,0,1
135302,58511,0,1
27997,273065,-1,1
28007,7965,-1,1
27988,264857,-1,1
27988,263715,-1,1
27953,52303,-1,1
27953,263712,-1,1
27953,263780,-1,1
27953,265774,-1,1
27953,265879,-1,1
27953,267792,-1,1
27953,269917,-1,1
27955,264678,-1,1
27964,264688,-1,1
27964,272815,-1,1
27975,18836,-1,1
27975,61499,-1,1
27976,52430,-1,1
27976,264692,-1,1
27988,264809,-1,1
27976,265783,-1,1
135323,7575,0,1
27978,6535,-1,1
27979,6939,0,1
27983,61514,-1,1
27983,272843,-1,1
135323,6939,0,1
27986,16780,-1,1
135323,1828,0,1
27986,27651,-1,1
135321,142293,-1,1
27986,27925,-1,1
27987,264790,-1,1
27987,265750,-1,1
27988,52580,-1,1
27976,270063,-1,1
27665,263222,-1,1
135302,6939,0,1
135290,146996,-1,1
28007,271939,-1,1
28007,272057,-1,1
28007,272797,-1,1
28007,272809,-1,1
28007,272906,-1,1
28007,273039,-1,1
135258,136338,-1,1
135248,146921,-1,1
135248,136723,-1,1
135247,132343,-1,1
135244,24482,0,1
135234,24482,0,1
135232,142468,-1,1
135232,141334,-1,1
28007,271935,-1,1
135232,139541,-1,1
28008,14630,0,1
135232,135831,-1,1
135212,142466,-1,1
135212,140205,-1,1
135212,140159,-1,1
135212,139572,-1,1
135208,1828,0,1
135207,142513,-1,1
135207,35280,0,1
135202,150563,-1,1
135193,35280,0,1
135188,35280,0,1
135188,24482,0,1
28008,35710,0,1
135232,137655,-1,1
28007,21980,-1,1
28007,271904,-1,1
28007,271791,-1,1
135275,58511,0,1
135273,206804,-1,1
28007,27873,-1,1
28007,27930,-1,1
135273,141203,-1,1
135273,139314,-1,1
135273,138606,-1,1
135273,136379,-1,1
135273,56190,-1,1
135273,17975,-1,1
135269,146894,-1,1
135269,142535,-1,1
135269,139518,-1,1
28007,52337,-1,1
28007,271816,-1,1
135269,138258,-1,1
135269,138228,-1,1
28007,262241,-1,1
135267,137144,-1,1
28007,263759,-1,1
28007,263771,-1,1
28007,263772,-1,1
28007,263806,-1,1
28007,264820,-1,1
28007,265698,-1,1
28007,266709,-1,1
28007,267813,-1,1
28007,269864,-1,1
28007,269974,-1,1
28007,270087,-1,1
28007,64134,-1,1
25516,56987,0,1
27665,61478,-1,1
27665,28067,-1,1
27046,1733,0,1
27064,56,-1,1
27064,118,-1,1
27064,138,-1,1
27064,140,-1,1
27064,190,-1,1
27064,258,-1,1
27064,273,-1,1
27064,300,-1,1
27064,317,-1,1
27064,321,-1,1
27064,344,-1,1
27064,367,-1,1
27064,383,-1,1
27064,391,-1,1
27064,400,-1,1
27064,452,-1,1
27064,468,-1,1
27064,571,-1,1
27064,616,-1,1
27064,627,-1,1
27064,637,-1,1
27064,664,-1,1
27064,665,-1,1
27064,722,-1,1
27064,1208,-1,1
27064,1544,-1,1
27064,1590,-1,1
27064,1602,-1,1
27026,398130,-1,1
27026,64248,-1,1
27026,55111,-1,1
27026,53302,-1,1
26863,199865,-1,1
26863,213349,-1,1
26863,399838,-1,1
26863,400799,-1,1
26878,1996,-1,1
26878,11223,-1,1
26878,13482,-1,1
26878,26074,-1,1
26878,32019,-1,1
26878,46152,-1,1
26878,394262,-1,1
26881,32113,-1,1
26930,13760,0,1
26930,34927,0,1
27064,1636,-1,1
26935,394074,-1,1
26968,400817,-1,1
26978,12259,-1,1
26989,4181,0,1
27008,1798,0,1
27008,11080,-1,1
135607,23660,-1,1
27008,35929,-1,1
135607,19970,-1,1
27017,36224,-1,1
27017,398011,-1,1
27026,4954,-1,1
135607,16552,0,1
27026,26297,-1,1
27026,30067,-1,1
26967,15092,-1,1
27064,1772,-1,1
27064,1904,-1,1
27064,1911,-1,1
27065,2633,-1,1
27065,5180,-1,1
27065,5231,-1,1
27065,5839,-1,1
27065,5927,-1,1
27065,5972,-1,1
27065,6035,-1,1
27065,27046,-1,1
27065,27139,-1,1
135596,147060,-1,1
27066,337,-1,1
27066,399,-1,1
27066,409,-1,1
27066,427,-1,1
27065,1733,-1,1
27066,616,-1,1
27066,637,-1,1
27066,647,-1,1
27066,665,-1,1
27066,747,-1,1
27066,1516,-1,1
27066,1600,-1,1
27066,1637,-1,1
27066,1649,-1,1
27066,3916,-1,1
27066,3954,-1,1
27066,5860,-1,1
27066,5927,-1,1
27066,5972,-1,1
27066,27046,-1,1
27066,619,-1,1
26860,36152,-1,1
27065,1553,-1,1
27065,149,-1,1
27064,1959,-1,1
27064,2046,-1,1
27064,2749,-1,1
27064,5052,-1,1
27064,5133,-1,1
27064,5180,-1,1
27064,5182,-1,1
27064,5307,-1,1
27064,5329,-1,1
27064,5371,-1,1
27064,5374,-1,1
27064,5376,-1,1
27064,5831,-1,1
27064,5842,-1,1
27065,367,-1,1
27064,5852,-1,1
27064,5939,-1,1
27064,5972,-1,1
27064,5974,-1,1
27064,5979,-1,1
27064,5982,-1,1
27064,6026,-1,1
27064,6035,-1,1
27064,27046,-1,1
27064,27047,-1,1
135607,4759,-1,1
27064,27069,-1,1
27064,27138,-1,1
27064,27142,-1,1
27064,64140,-1,1
27064,5927,-1,1
27066,27137,-1,1
26854,14223,-1,1
26838,24482,0,1
26794,29744,-1,1
26794,32719,-1,1
26794,32809,-1,1
135607,137818,-1,1
26794,46567,-1,1
26794,55105,-1,1
26794,62688,-1,1
26794,64226,-1,1
26794,394321,-1,1
26794,400439,-1,1
26795,53767,0,1
26801,1246,-1,1
26801,1643,-1,1
26801,7816,-1,1
26801,11558,-1,1
26801,14369,-1,1
26801,14438,-1,1
135607,137406,-1,1
26801,15230,-1,1
26801,15322,-1,1
26801,16478,-1,1
26801,20031,-1,1
26801,20167,-1,1
26801,20320,-1,1
26801,20392,-1,1
26801,22342,-1,1
26801,26126,-1,1
26801,26181,-1,1
26801,27507,-1,1
26794,23485,-1,1
26794,19530,-1,1
26794,18780,-1,1
26794,14511,-1,1
135607,140599,-1,1
135607,140243,-1,1
26744,18759,-1,1
26744,21713,-1,1
135607,139900,-1,1
135607,139630,-1,1
135607,139238,-1,1
26744,33067,-1,1
135607,139213,-1,1
135607,138970,-1,1
26744,40934,0,1
26744,46685,-1,1
135607,138965,-1,1
135607,138958,-1,1
26801,30405,-1,1
135607,138543,-1,1
135607,138025,-1,1
26744,393740,-1,1
26744,397118,-1,1
26744,398371,-1,1
26744,399006,-1,1
26744,399556,-1,1
26759,46559,-1,1
26785,4181,0,1
26792,4181,0,1
26792,394256,0,1
135607,137846,-1,1
26794,11138,-1,1
26794,13660,-1,1
26794,14090,-1,1
135607,138496,-1,1
26801,32554,-1,1
135607,137404,-1,1
135607,137239,-1,1
135607,134431,-1,1
26827,14209,-1,1
26827,14264,-1,1
26827,16552,0,1
135607,134241,-1,1
135607,133778,-1,1
26827,22337,-1,1
26827,25817,-1,1
26827,26096,-1,1
26827,26165,-1,1
135607,133131,-1,1
135607,132337,0,1
135607,132054,-1,1
26827,36545,-1,1
135607,134497,-1,1
26827,40934,0,1
135607,56262,-1,1
26827,54174,-1,1
26827,54838,-1,1
135607,56099,-1,1
135607,55437,-1,1
135607,45754,-1,1
26827,395777,-1,1
26827,396052,-1,1
26838,1403,0,1
26838,1828,0,1
26838,4181,0,1
26838,5645,0,1
26838,7713,0,1
26838,23367,0,1
135607,131939,-1,1
26854,13972,-1,1
26827,11039,0,1
135607,134788,-1,1
26801,39942,-1,1
26801,46356,-1,1
26801,53374,-1,1
26801,53718,-1,1
26801,55084,-1,1
26801,394305,-1,1
26801,395333,-1,1
26801,395821,-1,1
26801,396226,-1,1
26801,396268,-1,1
26801,397331,-1,1
26801,397365,-1,1
26801,397427,-1,1
26801,397606,-1,1
26827,10384,-1,1
26801,398496,-1,1
26801,399238,-1,1
26803,14610,-1,1
26806,22950,-1,1
26806,26206,-1,1
26806,27628,0,1
26806,35857,-1,1
26806,397335,-1,1
26806,399844,-1,1
26810,5766,0,1
135607,136244,-1,1
135607,135594,-1,1
135607,135549,-1,1
26827,6082,0,1
135607,134966,-1,1
26801,398945,-1,1
27066,27149,-1,1
27069,27047,0,1
27138,3474,0,1
27541,6939,0,1
27552,112,-1,1
135449,136078,-1,1
27552,3061,-1,1
27552,3384,-1,1
27552,7775,-1,1
135445,58816,-1,1
135433,139711,-1,1
135425,132847,0,1
135423,142649,-1,1
27552,12161,-1,1
27552,13779,-1,1
135423,139900,-1,1
27552,14120,-1,1
135423,135643,-1,1
27552,25623,-1,1
27552,26251,-1,1
27552,26527,-1,1
27552,26716,-1,1
27552,27370,-1,1
27552,27475,-1,1
135423,55402,-1,1
27552,41231,-1,1
135423,17721,-1,1
27552,46155,-1,1
27552,54611,-1,1
27552,54854,-1,1
27552,55189,-1,1
27552,55232,-1,1
27541,6423,0,1
27539,53284,-1,1
27506,33516,-1,1
27506,23004,-1,1
27370,1828,0,1
27370,6939,0,1
27373,19800,-1,1
27382,4966,-1,1
27400,1798,0,1
27400,4181,0,1
27400,394256,0,1
135462,58816,0,1
27405,29917,-1,1
27425,14885,-1,1
27425,20334,-1,1
27425,21586,-1,1
27425,32509,-1,1
27425,53383,-1,1
27552,64249,-1,1
27446,13659,-1,1
27446,15123,-1,1
27446,23225,-1,1
27446,26327,-1,1
27446,33601,-1,1
27446,33647,-1,1
27446,40063,-1,1
27446,40464,-1,1
27446,40878,-1,1
27446,53839,-1,1
135454,24482,0,1
27446,395961,-1,1
27446,397048,-1,1
27501,1446,-1,1
27501,393780,-1,1
135459,150265,-1,1
27552,393965,-1,1
27552,394620,-1,1
27552,395213,-1,1
27611,8966,0,1
27611,14061,0,1
27611,37468,0,1
27611,47787,0,1
27611,50629,0,1
27611,52320,0,1
27618,4181,0,1
27623,395660,-1,1
27630,16552,0,1
27630,40934,0,1
27630,51185,0,1
27630,393235,-1,1
27647,4181,0,1
27647,8359,0,1
27611,8359,0,1
27647,9304,0,1
27647,17639,0,1
27647,34927,0,1
27647,37468,0,1
27647,47787,0,1
27647,51185,0,1
27647,53828,0,1
27647,58511,0,1
27647,137409,0,1
27647,397131,0,1
27659,26623,-1,1
27665,11947,-1,1
27665,17044,-1,1
27665,26317,-1,1
27665,27789,-1,1
27647,14061,0,1
27367,30539,-1,1
27611,3303,0,1
27602,1828,0,1
27552,397116,-1,1
27552,397127,-1,1
27552,397627,-1,1
27552,398123,-1,1
27552,399100,-1,1
27552,400138,-1,1
135419,138204,-1,1
27566,14609,-1,1
27566,27434,-1,1
27566,28932,-1,1
27566,32302,-1,1
135419,134077,-1,1
27566,46314,-1,1
27566,134145,-1,1
27608,3549,0,1
135409,141764,-1,1
27566,398760,-1,1
27578,4181,0,1
135409,138519,-1,1
135409,134783,-1,1
135409,133436,-1,1
135409,133198,-1,1
27589,11110,-1,1
135409,131202,-1,1
135409,38463,-1,1
135409,23917,-1,1
135409,10025,-1,1
135409,9249,-1,1
135406,132847,0,1
135401,35039,-1,1
27566,202072,-1,1
135465,137342,-1,1
27364,204296,-1,1
135476,56253,-1,1
135523,142421,-1,1
27224,53770,-1,1
135523,139292,-1,1
27224,58744,-1,1
27224,394749,-1,1
27224,397849,-1,1
27229,36463,-1,1
27232,394256,0,1
27240,29892,-1,1
135523,139087,-1,1
135523,138625,-1,1
135523,136384,-1,1
135523,136259,-1,1
135523,135003,-1,1
27224,46790,-1,1
27257,14712,-1,1
135523,45748,-1,1
135523,45446,-1,1
27257,46323,-1,1
135523,3918,-1,1
27257,53754,-1,1
135516,138332,-1,1
135511,135161,-1,1
27257,200197,-1,1
27257,205675,-1,1
27258,14144,-1,1
27258,18435,-1,1
27258,25950,-1,1
27258,53508,-1,1
27258,394541,-1,1
135523,132741,-1,1
27258,395462,-1,1
27224,46665,-1,1
27224,32337,-1,1
27139,4021,0,1
27166,11324,-1,1
27168,396100,-1,1
27168,398944,-1,1
27168,399035,-1,1
27176,213186,-1,1
27195,27555,-1,1
27195,32231,-1,1
27195,32887,-1,1
27195,395169,-1,1
27195,399250,-1,1
27202,2381,0,1
27202,4181,0,1
27202,8220,0,1
135523,149009,-1,1
27202,13786,0,1
27202,19653,0,1
27202,23367,0,1
27202,40934,0,1
27202,52320,0,1
27202,57695,0,1
27205,33586,-1,1
27216,400470,-1,1
27224,1631,-1,1
135589,151606,-1,1
135566,9835,-1,1
135553,1828,0,1
135523,150371,-1,1
27224,25627,-1,1
27224,30598,-1,1
27202,16735,0,1
27665,46764,-1,1
27258,395658,-1,1
27258,397504,-1,1
27281,47147,0,1
27281,52320,0,1
27281,56987,0,1
27281,57695,0,1
27281,57777,0,1
27281,59890,0,1
27281,60501,0,1
27281,64475,0,1
27281,205112,0,1
27281,210937,0,1
27313,3549,0,1
27323,32875,-1,1
27325,7905,-1,1
27325,30312,-1,1
27281,40934,0,1
135511,7630,-1,1
27330,35865,-1,1
27330,53770,-1,1
135488,132651,0,1
27330,54864,-1,1
27330,55085,-1,1
27330,394749,-1,1
27330,394889,-1,1
27330,400781,-1,1
27357,396479,-1,1
135488,24521,0,1
135480,9785,-1,1
27364,21555,-1,1
27364,22579,-1,1
135477,45289,-1,1
27330,33723,-1,1
27258,397019,-1,1
27281,39351,0,1
27281,37468,0,1
27258,399252,-1,1
27258,399374,-1,1
27258,399643,-1,1
27263,18881,0,1
27281,553,0,1
27281,1798,0,1
27281,4181,0,1
27281,4608,0,1
27281,4844,0,1
27281,6233,0,1
27281,8447,0,1
27281,8881,0,1
27281,9902,0,1
27281,13237,0,1
27281,37497,0,1
27281,13786,0,1
27281,14630,0,1
27281,15605,0,1
27281,16347,0,1
27281,16735,0,1
27281,17639,0,1
27281,19653,0,1
27281,20764,0,1
27281,20811,0,1
27281,24961,0,1
27281,25160,0,1
27281,25291,0,1
27281,34177,0,1
27281,34288,0,1
27281,35710,0,1
27281,14061,0,1
28126,271433,-1,1
25516,52320,0,1
25516,47147,0,1
25220,21478,0,1
136820,24482,0,1
136805,148968,0,1
136805,136557,0,1
25220,23028,0,1
136805,132847,0,1
136805,63956,0,1
136805,16552,0,1
136805,4608,0,1
25220,24204,0,1
25220,24211,0,1
136800,131685,-1,1
136797,199524,0,1
25220,24527,0,1
136797,136557,0,1
136797,132847,0,1
136797,49544,0,1
136797,24516,0,1
25220,25068,0,1
25220,25152,0,1
136797,7575,0,1
25220,25182,0,1
136797,6939,0,1
136796,35145,-1,1
25220,25279,0,1
136792,148968,0,1
136792,132847,0,1
136792,64073,0,1
25220,25415,0,1
25220,21449,0,1
136824,135636,0,1
25220,21336,0,1
136838,24201,-1,1
25220,16552,0,1
136897,137263,-1,1
25220,17117,0,1
25220,17450,0,1
136897,135377,-1,1
136897,134526,-1,1
136897,62167,0,1
136897,36137,-1,1
136897,16552,0,1
25220,18676,0,1
25220,19679,0,1
25220,20253,0,1
136885,149395,-1,1
136880,139957,-1,1
25220,25428,0,1
136879,149328,-1,1
25220,20633,0,1
136873,140481,-1,1
136873,139400,-1,1
25220,20792,0,1
136868,151559,-1,1
136861,24482,0,1
25220,20849,0,1
136847,136850,-1,1
25220,20886,0,1
136841,24482,0,1
136838,133797,-1,1
25220,21040,0,1
136838,38769,-1,1
25220,21161,0,1
25220,20504,0,1
25220,25455,0,1
136792,63956,0,1
25220,25516,0,1
136779,2500,0,1
136779,1828,0,1
136759,137519,-1,1
136759,64092,-1,1
25220,30103,0,1
25220,30855,0,1
25220,31019,0,1
136749,132170,-1,1
25220,31298,0,1
25220,31328,0,1
25220,31396,0,1
25220,31399,0,1
25220,31449,0,1
25220,31490,0,1
25220,29658,-1,1
25220,31673,0,1
136749,16552,0,1
25220,33848,0,1
25220,33986,0,1
25220,34624,0,1
25220,34756,0,1
25220,34788,0,1
136744,151420,0,1
136744,37468,0,1
136741,147062,-1,1
25220,35053,0,1
25220,35180,0,1
25220,35205,0,1
25220,35311,0,1
136741,16552,0,1
25220,32590,0,1
136897,141475,-1,1
136779,3216,0,1
136779,6939,0,1
136792,4608,0,1
136785,63927,0,1
136785,1828,0,1
25220,26464,0,1
25220,26667,0,1
25220,27281,0,1
136784,148968,0,1
136784,136557,0,1
136784,135895,0,1
136784,132847,0,1
136784,63956,0,1
136784,58511,0,1
136784,24516,0,1
25220,28801,0,1
25220,29505,0,1
136784,24482,0,1
136784,4608,0,1
25220,28979,0,1
136784,1828,0,1
136779,151420,0,1
25220,29081,0,1
136779,150369,0,1
136779,137409,0,1
25220,29141,0,1
136779,59105,0,1
136779,49544,0,1
25220,29259,0,1
136779,24482,0,1
136779,18106,0,1
136779,17639,0,1
136784,16552,0,1
136733,136471,-1,1
136897,142002,-1,1
25220,16218,0,1
136907,24961,0,1
136907,24516,0,1
25220,9022,0,1
136907,24482,0,1
136907,23764,0,1
136907,23673,0,1
25220,9115,0,1
136907,21320,0,1
136907,20912,0,1
136907,20811,0,1
136907,20764,0,1
136907,17639,0,1
136907,16735,0,1
136907,16552,0,1
136907,16347,0,1
136907,15605,0,1
136907,15576,0,1
25220,9605,0,1
25220,9875,0,1
136907,15547,0,1
136907,15435,0,1
136907,14630,0,1
136907,14061,0,1
136907,13786,0,1
25220,11179,0,1
136907,13760,0,1
136907,13237,0,1
136907,12969,0,1
136907,12859,0,1
136907,25152,0,1
25220,8918,0,1
136907,25160,0,1
136907,25220,0,1
136907,35426,0,1
136907,35369,0,1
25220,8399,0,1
136907,35266,0,1
136907,34927,0,1
136907,34854,0,1
136907,34288,0,1
136907,34224,0,1
25220,8469,0,1
136907,34177,0,1
136907,32653,0,1
136907,31742,0,1
136907,31019,0,1
136907,30781,0,1
136907,12779,0,1
25220,8587,0,1
136907,29680,0,1
136907,29504,0,1
136907,29479,0,1
136907,29467,0,1
136907,29140,0,1
136907,29075,0,1
25220,8752,0,1
136907,28917,0,1
136907,28824,0,1
136907,28716,0,1
25220,8793,0,1
136907,28624,0,1
136907,28186,0,1
136907,25291,0,1
25220,8632,0,1
136907,12637,0,1
136907,12552,0,1
25220,12355,0,1
25220,13172,0,1
136907,4230,0,1
136907,3741,0,1
136907,3399,0,1
136907,3333,0,1
136907,3216,0,1
136907,3170,0,1
25220,13445,0,1
136907,2613,0,1
25220,14630,0,1
136907,2603,0,1
136907,2518,0,1
136907,2500,0,1
25220,15388,0,1
25220,13150,0,1
136907,2119,0,1
136907,2027,0,1
136907,1836,0,1
25220,15594,0,1
136907,1828,0,1
136907,1267,0,1
25220,15606,0,1
136907,1140,0,1
136907,1103,0,1
136907,1031,0,1
136907,553,0,1
25220,15817,0,1
136902,24482,0,1
136897,398478,-1,1
136897,394432,-1,1
25220,15447,0,1
25220,16298,0,1
136907,4608,0,1
136907,5392,0,1
136907,10099,0,1
136907,9930,0,1
25220,12453,0,1
25220,12470,0,1
136907,9902,0,1
136907,9505,0,1
136907,9304,0,1
25220,12654,-1,1
136907,9044,0,1
25220,12678,0,1
136907,8896,0,1
136907,8660,0,1
136907,8560,0,1
136907,8447,0,1
136907,4826,0,1
136907,8283,0,1
136907,8220,0,1
25220,12808,0,1
136907,8218,0,1
136907,6939,0,1
25220,12876,0,1
136907,6894,0,1
25220,12888,0,1
136907,6774,0,1
25220,12902,0,1
25220,12923,0,1
136907,6233,0,1
136907,5413,0,1
136907,5398,0,1
25220,13039,0,1
25220,12748,0,1
136907,35598,0,1
25220,35366,0,1
25220,35709,0,1
136557,135066,0,1
136557,135015,0,1
25220,55967,0,1
25220,56088,0,1
136557,134139,0,1
136557,134119,0,1
25220,56894,0,1
136557,133499,-1,1
25220,57407,0,1
25220,57512,0,1
25220,57537,0,1
25220,57634,0,1
136557,133352,0,1
136557,133326,0,1
25220,57777,0,1
25220,57821,0,1
136557,133130,0,1
25220,58138,0,1
136557,132895,0,1
25220,58323,0,1
136557,132696,0,1
136557,132627,0,1
25220,59655,0,1
136557,132533,0,1
25220,59865,0,1
25220,59890,0,1
136557,132491,0,1
136557,132268,0,1
136557,132146,0,1
136557,135126,0,1
25220,53766,0,1
136557,135328,0,1
136557,135354,0,1
25220,50061,0,1
25220,50072,0,1
25220,50169,0,1
136557,137426,0,1
25220,50272,0,1
25220,50295,0,1
136557,137399,-1,1
136557,137388,0,1
136557,137280,0,1
25220,50352,0,1
136557,137236,0,1
136557,137182,0,1
136557,136994,0,1
136557,136972,0,1
25220,60202,0,1
136557,136900,0,1
25220,51050,0,1
136557,136744,0,1
136557,136518,0,1
25220,51185,0,1
136557,136245,0,1
25220,51343,0,1
136557,136001,0,1
136557,135565,0,1
25220,51468,0,1
25220,51483,0,1
25220,51752,0,1
25220,51865,0,1
136557,135425,0,1
136557,135406,0,1
136557,136792,0,1
25220,60230,0,1
136557,132077,0,1
136557,131476,0,1
25220,140984,0,1
25220,141596,0,1
136557,56106,0,1
25220,149670,0,1
136557,56088,0,1
25220,150921,0,1
25220,151420,0,1
25220,196752,0,1
25220,196879,0,1
136557,56035,0,1
136557,55967,0,1
25220,196968,0,1
25220,197000,0,1
25220,197063,0,1
136557,56172,0,1
25220,197156,0,1
25220,197637,0,1
25220,197727,0,1
25220,197915,0,1
25220,197964,0,1
25220,197965,0,1
25220,197981,0,1
25220,198018,0,1
25220,198249,0,1
25220,198290,0,1
136557,54363,0,1
136557,53813,0,1
25220,198792,0,1
25220,198913,0,1
25220,199095,0,1
25220,197440,0,1
136557,137544,0,1
136557,58530,0,1
136557,58718,0,1
25220,60316,0,1
25220,60345,0,1
136557,131149,0,1
25220,60522,0,1
25220,60735,0,1
25220,60979,0,1
136557,64067,0,1
25220,61200,0,1
25220,61244,0,1
25220,61333,0,1
136557,63859,0,1
136557,63850,0,1
136557,63631,0,1
25220,62044,0,1
25220,137509,0,1
25220,62167,0,1
25220,62537,0,1
25220,62597,0,1
25220,62856,0,1
136557,63293,0,1
25220,63113,0,1
25220,63399,0,1
25220,63859,0,1
25220,64114,0,1
136557,58989,0,1
25220,131958,0,1
136557,58940,0,1
25220,133352,0,1
136557,58894,0,1
136557,58750,-1,1
136557,63473,-1,1
136714,134352,-1,1
136557,137575,-1,1
136557,138552,0,1
136620,131675,-1,1
136620,39748,-1,1
25220,40627,0,1
25220,40934,0,1
25220,40999,0,1
136620,32639,-1,1
25220,41041,0,1
25220,41090,0,1
136620,31064,-1,1
25220,41289,0,1
25220,41405,0,1
25220,41552,0,1
25220,41624,0,1
25220,41690,0,1
136620,18257,-1,1
136620,9423,-1,1
136617,7,-1,1
136604,58511,0,1
136604,8220,0,1
25220,42366,0,1
25220,42446,0,1
136604,1828,0,1
136557,395092,-1,1
136557,328964,0,1
136557,328126,0,1
25220,42841,0,1
136557,206216,-1,1
25220,42916,0,1
25220,43009,0,1
136620,202687,-1,1
136620,210089,-1,1
25220,39810,0,1
136625,1828,0,1
25220,35710,0,1
25220,35793,0,1
25220,36182,0,1
136699,24482,0,1
25220,36864,0,1
136697,136712,-1,1
136697,134301,-1,1
136654,146936,-1,1
136654,139559,-1,1
136642,132999,-1,1
25220,38016,0,1
136641,138259,-1,1
25220,38090,0,1
25220,38148,0,1
25220,43068,0,1
136636,35280,0,1
25220,38522,0,1
136636,4755,0,1
136634,147259,-1,1
136634,138776,-1,1
25220,38948,0,1
25220,39090,0,1
136634,138671,-1,1
136634,137630,-1,1
136634,137628,-1,1
136634,137174,-1,1
136634,136327,-1,1
25220,39560,0,1
136634,135221,-1,1
