index,pfx,orgName,orgAS,regDate,RIR,business,isCert,isAuth,isAder,isConf
6522,218.10.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20010412,apnic,ISP,False,False,True,False
6523,218.11.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20010412,apnic,ISP,False,False,True,False
6524,218.12.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20010412,apnic,ISP,False,False,True,False
6525,218.21.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20010412,apnic,ISP,False,False,True,False
6526,218.24.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20010412,apnic,ISP,False,False,True,False
6527,218.26.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20010412,apnic,ISP,False,False,True,False
6528,218.27.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20010412,apnic,ISP,False,False,True,False
6529,218.28.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20010412,apnic,ISP,False,False,True,False
6530,218.56.0.0/14,CHINA UNICOM Industrial Internet Backbone,4659,20010619,apnic,ISP,False,False,True,False
6531,218.60.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20010619,apnic,ISP,False,False,True,False
6532,218.62.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20010619,apnic,ISP,False,False,True,False
6533,218.67.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20010628,apnic,ISP,False,False,True,False
6534,218.68.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20010628,apnic,ISP,False,False,True,False
6535,218.104.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20010919,apnic,ISP,False,False,True,False
6536,218.104.128.0/19,CHINA UNICOM Industrial Internet Backbone,4659,20010919,apnic,ISP,False,False,True,False
6537,218.104.160.0/19,CHINA UNICOM Industrial Internet Backbone,4659,20010919,apnic,ISP,False,False,True,False
6538,218.104.192.0/21,CHINA UNICOM Industrial Internet Backbone,4659,20010919,apnic,ISP,False,False,True,False
6539,218.104.200.0/21,CHINA UNICOM Industrial Internet Backbone,4659,20010919,apnic,ISP,False,False,True,False
6540,218.104.208.0/20,CHINA UNICOM Industrial Internet Backbone,4659,20010919,apnic,ISP,False,False,True,False
6541,218.104.224.0/19,CHINA UNICOM Industrial Internet Backbone,4659,20010919,apnic,ISP,False,False,True,False
6542,218.105.0.0/16,CHINA UNICOM Industrial Internet Backbone,4659,20010919,apnic,ISP,False,False,True,False
6543,218.106.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20010919,apnic,ISP,False,False,True,False
6544,219.154.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20020321,apnic,ISP,False,False,True,False
6545,219.156.0.0/15,CHINA UNICOM Industrial Internet Backbone,4659,20020321,apnic,ISP,False,False,True,False
6546,219.158.0.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20020321,apnic,ISP,False,False,True,False
6547,219.158.128.0/17,CHINA UNICOM Industrial Internet Backbone,4659,20020321,apnic,ISP,False,False,True,False
6548,219.159.0.0/18,CHINA UNICOM Industrial Internet Backbone,4659,20020321,apnic,ISP,False,False,True,False
6549,221.199.224.0/19,CHINA UNICOM Industrial Internet Backbone,4659,20060720,apnic,ISP,False,False,True,False
6550,61.28.0.0/20,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010328,apnic,ISP,False,False,True,False
6551,61.28.16.0/20,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20011002,apnic,ISP,False,False,True,False
6552,61.28.32.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20020125,apnic,ISP,False,False,True,False
6553,61.232.0.0/14,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010119,apnic,ISP,False,False,True,False
6554,61.236.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010119,apnic,ISP,False,False,True,False
6555,61.240.0.0/14,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010817,apnic,ISP,False,False,True,False
6556,202.4.252.0/22,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20021029,apnic,ISP,False,False,True,False
6557,202.22.248.0/22,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19970530,apnic,ISP,False,False,True,False
6558,202.22.252.0/22,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19961105,apnic,ISP,False,False,True,False
6559,202.93.252.0/22,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19960229,apnic,ISP,False,False,True,False
6560,202.127.200.0/21,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19950301,apnic,ISP,False,False,True,False
6561,202.130.0.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20030113,apnic,ISP,False,False,True,False
6562,202.130.224.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20030904,apnic,ISP,False,False,True,False
6563,202.131.208.0/20,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010410,apnic,ISP,False,False,True,False
6564,203.119.24.0/21,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20040421,apnic,ISP,False,False,True,False
6565,203.119.32.0/22,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20040421,apnic,ISP,False,False,True,False
6566,203.130.32.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20050316,apnic,ISP,False,False,True,False
6567,203.192.0.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19960516,apnic,ISP,False,False,True,False
6568,203.196.0.0/21,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19970411,apnic,ISP,False,False,True,False
6569,203.212.0.0/20,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20001010,apnic,ISP,False,False,True,False
6570,210.72.160.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19971021,apnic,ISP,False,False,True,False
6571,210.72.192.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19971021,apnic,ISP,False,False,True,False
6572,210.73.64.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980225,apnic,ISP,False,False,True,False
6573,210.73.128.0/17,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980225,apnic,ISP,False,False,True,False
6574,210.74.0.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980225,apnic,ISP,False,False,True,False
6575,210.74.32.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980406,apnic,ISP,False,False,True,False
6576,210.74.64.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980406,apnic,ISP,False,False,True,False
6577,210.74.160.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980406,apnic,ISP,False,False,True,False
6578,210.74.192.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980406,apnic,ISP,False,False,True,False
6579,210.75.0.0/17,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980406,apnic,ISP,False,False,True,False
6580,210.75.128.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980406,apnic,ISP,False,False,True,False
6581,210.75.192.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980406,apnic,ISP,False,False,True,False
6582,210.76.0.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980406,apnic,ISP,False,False,True,False
6583,210.76.32.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6584,210.76.64.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6585,210.76.128.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6586,210.76.224.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6587,210.77.32.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6588,210.77.96.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6589,210.77.128.0/17,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6590,210.78.32.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6591,210.78.64.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6592,210.78.128.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6593,210.78.160.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6594,210.78.192.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19980811,apnic,ISP,False,False,True,False
6595,210.192.96.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20020827,apnic,ISP,False,False,True,False
6596,211.88.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000411,apnic,ISP,False,False,True,False
6597,211.89.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000411,apnic,ISP,False,False,True,False
6598,211.90.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000411,apnic,ISP,False,False,True,False
6599,211.92.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000316,apnic,ISP,False,False,True,False
6600,211.94.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6601,211.96.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6602,211.98.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6603,211.99.0.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6604,211.99.64.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6605,211.99.128.0/17,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6606,211.100.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6607,211.101.0.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6608,211.101.64.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6609,211.101.128.0/17,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6610,211.102.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6611,211.103.128.0/17,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,19991214,apnic,ISP,False,False,True,False
6612,211.144.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010423,apnic,ISP,False,False,True,False
6613,211.146.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010423,apnic,ISP,False,False,True,False
6614,211.147.0.0/17,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010622,apnic,ISP,False,False,True,False
6615,211.147.128.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010622,apnic,ISP,False,False,True,False
6616,211.147.208.0/20,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010622,apnic,ISP,False,False,True,False
6617,211.147.224.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010622,apnic,ISP,False,False,True,False
6618,211.148.0.0/14,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010622,apnic,ISP,False,False,True,False
6619,211.152.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6620,211.154.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6621,211.155.0.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6622,211.155.64.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6623,211.155.128.0/17,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6624,211.156.0.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6625,211.156.80.0/20,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6626,211.156.96.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6627,211.156.128.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6628,211.156.176.0/20,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6629,211.156.192.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6630,211.157.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6631,211.158.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6632,211.160.0.0/14,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000627,apnic,ISP,False,False,True,False
6633,211.164.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000609,apnic,ISP,False,False,True,False
6634,211.166.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000609,apnic,ISP,False,False,True,False
6635,211.167.0.0/17,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000609,apnic,ISP,False,False,True,False
6636,211.167.128.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000609,apnic,ISP,False,False,True,False
6637,211.167.176.0/20,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000609,apnic,ISP,False,False,True,False
6638,211.167.192.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20000609,apnic,ISP,False,False,True,False
6639,218.96.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010622,apnic,ISP,False,False,True,False
6640,218.98.224.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010622,apnic,ISP,False,False,True,False
6641,218.99.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20010622,apnic,ISP,False,False,True,False
6642,218.109.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20021231,apnic,ISP,False,False,True,False
6643,218.240.0.0/14,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20011130,apnic,ISP,False,False,True,False
6644,218.244.0.0/18,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20011130,apnic,ISP,False,False,True,False
6645,218.244.96.0/19,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20011130,apnic,ISP,False,False,True,False
6646,218.244.128.0/17,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20011130,apnic,ISP,False,False,True,False
6647,218.245.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20011130,apnic,ISP,False,False,True,False
6648,218.246.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20020417,apnic,ISP,False,False,True,False
6649,219.72.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20020312,apnic,ISP,False,False,True,False
6650,219.82.0.0/16,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20031223,apnic,ISP,False,False,True,False
6651,219.232.0.0/14,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20020417,apnic,ISP,False,False,True,False
6652,219.236.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20020905,apnic,ISP,False,False,True,False
6653,220.192.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20021114,apnic,ISP,False,False,True,False
6654,220.194.0.0/15,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20021211,apnic,ISP,False,False,True,False
6655,220.196.0.0/14,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20021211,apnic,ISP,False,False,True,False
6656,220.200.0.0/13,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20021211,apnic,ISP,False,False,True,False
6657,223.255.255.0/32,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20190822,apnic,ISP,False,False,True,False
6658,223.255.255.0/32,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20160729,apnic,ISP,False,False,True,False
6659,223.255.255.0/32,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20130711,apnic,ISP,False,False,True,False
6660,223.255.255.0/21,CHINA UNICOM CLOUD DATA COMPANY LIMITED Shanghai Branch,63659,20171229,apnic,ISP,False,False,True,False
6661,43.242.152.0/22,CHINA UNICOM Industrial Internet Backbone,4814,20140902,apnic,ISP,False,False,True,False
6662,60.13.64.0/18,CHINA UNICOM Industrial Internet Backbone,4814,20060720,apnic,ISP,False,False,True,False
6663,61.48.0.0/14,CHINA UNICOM Industrial Internet Backbone,4814,20010628,apnic,ISP,False,False,True,False
6664,61.52.0.0/15,CHINA UNICOM Industrial Internet Backbone,4814,20010628,apnic,ISP,False,False,True,False
6665,61.54.0.0/16,CHINA UNICOM Industrial Internet Backbone,4814,20010628,apnic,ISP,False,False,True,False
6666,61.55.0.0/16,CHINA UNICOM Industrial Internet Backbone,4814,20010628,apnic,ISP,False,False,True,False
6667,61.133.0.0/17,CHINA UNICOM Industrial Internet Backbone,4814,19990624,apnic,ISP,False,False,True,False
6668,61.134.96.0/19,CHINA UNICOM Industrial Internet Backbone,4814,19990624,apnic,ISP,False,False,True,False
6669,61.134.128.0/18,CHINA UNICOM Industrial Internet Backbone,4814,19990624,apnic,ISP,False,False,True,False
6670,61.134.192.0/18,CHINA UNICOM Industrial Internet Backbone,4814,19990624,apnic,ISP,False,False,True,False
6671,61.135.0.0/16,CHINA UNICOM Industrial Internet Backbone,4814,19990624,apnic,ISP,False,False,True,False
6672,61.136.0.0/18,CHINA UNICOM Industrial Internet Backbone,4814,19990624,apnic,ISP,False,False,True,False
6673,61.136.64.0/18,CHINA UNICOM Industrial Internet Backbone,4814,19990624,apnic,ISP,False,False,True,False
6674,61.137.128.0/17,CHINA UNICOM Industrial Internet Backbone,4814,19990624,apnic,ISP,False,False,True,False
